[2026-08-24T12:08:53.128Z] GET https://southeastaksupply.com/login?redirect=%2Fmaterials → 200 (99ms, 23B)
[2026-08-24T12:08:53.268Z] GET https://southeastaksupply.com/_next/static/chunks/05367awialsbn.css → 200 (?ms, -441B)
[2026-08-24T12:08:53.270Z] GET https://southeastaksupply.com/_next/static/chunks/1gdoryk6w2r8v.js → 200 (?ms, -455B)
[2026-08-24T12:08:53.272Z] GET https://southeastaksupply.com/_next/static/chunks/27jktro2p5rq9.js → 200 (?ms, -455B)
[2026-08-24T12:08:53.273Z] GET https://southeastaksupply.com/_next/static/chunks/0wgbl93fstlu9.js → 200 (?ms, -456B)
[2026-08-24T12:08:53.292Z] GET https://southeastaksupply.com/_next/static/chunks/2t2clertbxtfc.js → 200 (?ms, -456B)
[2026-08-24T12:08:53.292Z] GET https://southeastaksupply.com/_next/static/chunks/turbopack-2vj4-1z_ftx_p.js → 200 (?ms, -455B)
[2026-08-24T12:08:53.300Z] GET https://southeastaksupply.com/_next/static/chunks/05-c3ty_6dwfk.js → 200 (?ms, -454B)
[2026-08-24T12:08:53.301Z] GET https://southeastaksupply.com/_next/static/chunks/14mrh2-p_w84d.js → 200 (?ms, -455B)
[2026-08-24T12:08:53.302Z] GET https://southeastaksupply.com/_next/static/chunks/3i_xkm9s1hitb.js → 200 (?ms, -454B)
[2026-08-24T12:08:53.302Z] GET https://fonts.googleapis.com/css2?family=IBM+Plex+Mono:wght@400;600&family=IBM+Plex+Sans:wght@300;400;500;600&family=Libre+Baskerville:wght@400;700&display=swap → 200 (?ms, -743B)
[2026-08-24T12:08:53.310Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, -814B)
[2026-08-24T12:08:53.310Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (1ms, -815B)
[2026-08-24T12:08:53.313Z] GET https://fonts.gstatic.com/s/librebaskerville/v24/kmKnZrc3Hgbbcjq75U4uslyuy4kn0qNZaxMaC82U.woff2 → 200 (?ms, -815B)
[2026-08-24T12:08:53.315Z] GET https://southeastaksupply.com/new_logo_kurt.jpg → 304 (95ms, 19B)
[2026-08-24T12:08:53.943Z] GET https://southeastaksupply.com/checkout → 307 (102ms, ?B)
[2026-08-24T12:08:54.046Z] GET https://southeastaksupply.com/login?redirect=%2Fcheckout → 200 (103ms, 23B)
[2026-08-24T12:08:54.175Z] GET https://southeastaksupply.com/_next/static/chunks/05367awialsbn.css → 200 (?ms, -441B)
[2026-08-24T12:08:54.176Z] GET https://southeastaksupply.com/_next/static/chunks/1gdoryk6w2r8v.js → 200 (?ms, -455B)
[2026-08-24T12:08:54.177Z] GET https://southeastaksupply.com/_next/static/chunks/27jktro2p5rq9.js → 200 (?ms, -455B)
[2026-08-24T12:08:54.178Z] GET https://southeastaksupply.com/_next/static/chunks/0wgbl93fstlu9.js → 200 (1ms, -456B)
[2026-08-24T12:08:54.180Z] GET https://southeastaksupply.com/_next/static/chunks/2t2clertbxtfc.js → 200 (?ms, -456B)
[2026-08-24T12:08:54.181Z] GET https://southeastaksupply.com/_next/static/chunks/turbopack-2vj4-1z_ftx_p.js → 200 (?ms, -455B)
[2026-08-24T12:08:54.182Z] GET https://southeastaksupply.com/_next/static/chunks/05-c3ty_6dwfk.js → 200 (?ms, -454B)
[2026-08-24T12:08:54.183Z] GET https://southeastaksupply.com/_next/static/chunks/14mrh2-p_w84d.js → 200 (?ms, -455B)
[2026-08-24T12:08:54.184Z] GET https://southeastaksupply.com/_next/static/chunks/3i_xkm9s1hitb.js → 200 (?ms, -454B)
[2026-08-24T12:08:54.185Z] GET https://fonts.googleapis.com/css2?family=IBM+Plex+Mono:wght@400;600&family=IBM+Plex+Sans:wght@300;400;500;600&family=Libre+Baskerville:wght@400;700&display=swap → 200 (?ms, -743B)
[2026-08-24T12:08:54.196Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, -814B)
[2026-08-24T12:08:54.197Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (2ms, -815B)
[2026-08-24T12:08:54.199Z] GET https://fonts.gstatic.com/s/librebaskerville/v24/kmKnZrc3Hgbbcjq75U4uslyuy4kn0qNZaxMaC82U.woff2 → 200 (?ms, -815B)
[2026-08-24T12:08:54.234Z] GET https://southeastaksupply.com/new_logo_kurt.jpg → 304 (107ms, 19B)
[2026-08-24T12:08:54.949Z] GET https://southeastaksupply.com/login → 200 (100ms, 46B)
[2026-08-24T12:08:55.071Z] GET https://southeastaksupply.com/_next/static/chunks/05367awialsbn.css → 200 (1ms, -441B)
[2026-08-24T12:08:55.074Z] GET https://southeastaksupply.com/_next/static/chunks/1gdoryk6w2r8v.js → 200 (?ms, -455B)
[2026-08-24T12:08:55.075Z] GET https://southeastaksupply.com/_next/static/chunks/27jktro2p5rq9.js → 200 (?ms, -455B)
[2026-08-24T12:08:55.075Z] GET https://southeastaksupply.com/_next/static/chunks/0wgbl93fstlu9.js → 200 (?ms, -456B)
[2026-08-24T12:08:55.078Z] GET https://southeastaksupply.com/_next/static/chunks/2t2clertbxtfc.js → 200 (?ms, -456B)
[2026-08-24T12:08:55.078Z] GET https://southeastaksupply.com/_next/static/chunks/turbopack-2vj4-1z_ftx_p.js → 200 (?ms, -455B)
[2026-08-24T12:08:55.082Z] GET https://southeastaksupply.com/_next/static/chunks/05-c3ty_6dwfk.js → 200 (?ms, -454B)
[2026-08-24T12:08:55.082Z] GET https://southeastaksupply.com/_next/static/chunks/14mrh2-p_w84d.js → 200 (?ms, -455B)
[2026-08-24T12:08:55.087Z] GET https://southeastaksupply.com/_next/static/chunks/3i_xkm9s1hitb.js → 200 (?ms, -454B)
[2026-08-24T12:08:55.087Z] GET https://fonts.googleapis.com/css2?family=IBM+Plex+Mono:wght@400;600&family=IBM+Plex+Sans:wght@300;400;500;600&family=Libre+Baskerville:wght@400;700&display=swap → 200 (?ms, -743B)
[2026-08-24T12:08:55.092Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, -814B)
[2026-08-24T12:08:55.092Z] GET https://fonts.gstatic.com/s/ibmplexsans/v23/zYXzKVElMYYaJe8bpLHnCwDKr932-G7dytD-Dmu1syxeKYbSB4Zh.woff2 → 200 (1ms, -815B)
[2026-08-24T12:08:55.093Z] GET https://fonts.gstatic.com/s/librebaskerville/v24/kmKnZrc3Hgbbcjq75U4uslyuy4kn0qNZaxMaC82U.woff2 → 200 (?ms, -815B)
[2026-08-24T12:08:55.112Z] GET https://southeastaksupply.com/new_logo_kurt.jpg → 304 (105ms, 19B)
[2026-08-24T12:08:56.399Z] GET https://southeastaksupply.com/api/health → 200 (102ms, ?B)
